Origin_Country,Destination_Country,Transport_Mode,Carrier_Name,Route_Code,Commodity_Type,Declared_Value_USD,Weight_kg,HS_Code,Document_Status,Compliance_Score,Prior_Offense_Count,Tariff_Category,Route_Risk_Index,Inspection_Type,Customs_Delay_Days,Planned_Transit_Days,Actual_Transit_Days,Shipment_Month,Shipment_Weekeday,Shipment_Weekday,Has_Prior_Offense,Compliance_Risk_Score,Document_Issue,Arrival_Delay_Days
5,3,3,13,4,0,-1.5679551269154017,1.567156818470863,4766.82,0,0.27011820781592444,-0.8852634185000411,2,1.036080999089311,1,3,1.39819392438025,1.4635264364151672,1,4,4,1,0.55,0,3
2,3,1,34,647,5,-0.22702375286909213,-0.15925833070600365,7971.11,1,1.3129338090355793,0.28641736834403425,1,1.3800962325562254,1,1,-0.20108233501457615,-0.3288027980654736,12,4,4,1,0.9699999999999999,1,1
7,8,2,46,816,4,0.00236796969547471,1.3911190057231442,2426.17,0,-0.6568289932682132,0.872257761766072,2,0.520058148888939,2,0,0.33200975145036593,0.05526775218037805,3,1,1,1,1.6099999999999999,0,0
9,3,2,47,539,1,0.7406743168988892,0.9688232914427579,3140.45,2,0.21218400774816581,0.872257761766072,2,-0.33997993477834765,2,0,-0.46762837824704717,-0.7128733483113252,4,2,2,1,1.46,1,0
5,3,2,7,344,4,0.8117945105366573,-0.5372850110935911,5528.92,0,0.5597892081547178,0.28641736834403425,2,-0.8216012616320282,0,2,-0.06780931339834063,-0.07275576456823916,8,2,2,1,1.0999999999999999,0,2
5,2,1,38,371,0,-0.8725845383891835,0.7467274426401698,8516.38,2,0.03838140754488987,-0.2994230250780035,0,0.6232627189290134,0,3,1.39819392438025,1.4635264364151672,1,5,5,1,0.89,1,3
5,9,0,2,338,3,-0.17984753076846371,0.337768564085649,5758.63,2,-0.7726973934037304,0.872257761766072,0,0.7608688123157791,2,3,-1.400539529560696,-1.2249674153057941,9,2,2,1,1.63,1,3
7,5,1,31,769,3,1.0813270116111653,-0.8327018857620492,3869.89,2,-0.7147631933359718,0.872257761766072,0,0.5544596722356304,1,0,-1.0007204647119894,-1.2249674153057941,11,3,3,1,1.62,1,0
9,1,2,38,894,2,0.6519971542277858,-0.3712024692006868,1864.28,0,-0.36715799292942003,-0.8852634185000411,0,-0.8560027849787196,0,5,0.33200975145036593,0.6953853359234642,6,4,4,1,0.6599999999999999,0,5
1,2,3,29,268,1,-1.180089237584385,0.6698284124501593,6611.83,1,-1.4099735941490747,-1.471103811922079,1,1.5177023259429911,1,5,-1.667085572793167,-1.2249674153057941,11,1,1,0,0.54,1,5
8,5,0,39,556,0,1.432297882916474,-0.31634675192528366,2133.35,1,1.197065408900062,0.872257761766072,2,-1.1656164950989427,1,2,-0.3343553566308117,-0.3288027980654736,4,0,0,1,1.29,1,2
3,8,2,19,72,0,-1.6510906779295247,0.9904105841984064,3143.65,1,-1.525841994284592,-0.8852634185000411,1,1.6897099426764486,1,2,0.865101837915308,0.8234088526720813,10,2,2,1,0.8600000000000001,1,2
6,5,1,7,209,0,-0.8701215998749701,0.604842031951111,7678.19,0,-1.5837761943523507,0.872257761766072,0,1.1736870924760765,1,5,-1.667085572793167,-1.2249674153057941,7,3,3,1,1.77,0,5
7,3,0,36,391,0,-1.1355281101301993,0.6864275462362706,4089.94,0,-1.0044341936747647,1.4580981551881098,0,-1.475230205219166,2,4,-1.1339934863282248,-0.8408968650599424,1,5,5,1,1.97,0,4
4,9,1,33,251,4,0.814856119440296,-0.9103235325116411,4791.17,1,-0.540960593132696,-0.2994230250780035,2,0.244845962115407,1,0,-1.400539529560696,-1.6090379655516458,5,4,4,1,0.99,1,0
6,1,1,33,680,4,-0.7336745217835589,-0.42266960591028624,1260.9,1,1.0811970087645448,-0.8852634185000411,1,-1.09681344840556,2,1,0.06546370821789489,-0.07275576456823916,10,2,2,1,0.41,1,1
6,0,0,38,68,1,-0.2479829045786721,0.1491937048139314,4936.63,2,-0.48302639306493733,1.4580981551881098,0,1.0016794757426193,1,1,1.39819392438025,1.2074794029179328,7,2,2,1,1.88,1,1
7,6,1,14,783,5,-1.5895029948749144,-0.2359047958848985,7184.49,2,-0.42509219299717865,-0.2994230250780035,2,0.520058148888939,1,0,-0.7341744214795182,-0.9689203818085597,2,2,2,1,0.97,1,0
2,1,3,34,338,3,1.7117390188449308,-0.6856950179031417,5097.35,2,-1.6417103944201092,1.4580981551881098,0,-1.1312149717522513,2,2,0.46528277306660143,0.43933830242622973,10,3,3,1,2.08,1,2
2,3,0,30,322,0,-0.3498948067138545,-0.6367815940837135,4365.4,0,-1.4099735941490747,0.872257761766072,0,-0.23677536473827335,0,3,0.865101837915308,0.9514323694206985,4,3,3,1,1.74,0,3
9,1,3,5,373,3,-0.6948327584772751,1.343054480968855,2144.49,1,-0.7147631933359718,0.872257761766072,2,0.7264672889690875,1,0,-0.8674474430957537,-1.0969438985571769,10,0,0,1,1.62,1,0
2,6,1,8,17,5,0.4058511928788869,-0.2518304229747008,3271.64,0,-0.9464999936070058,0.28641736834403425,2,-0.44318450481842214,1,0,-1.1339934863282248,-1.3529909320544113,4,3,3,1,1.3599999999999999,0,0
4,8,2,12,834,2,-0.9778012148355852,-1.3308863701879827,8823.65,0,1.3129338090355793,-1.471103811922079,2,-0.20237384139158185,1,0,1.39819392438025,1.0794558861693158,5,2,2,0,0.06999999999999995,0,0
3,5,1,7,55,4,0.4517042254370928,-0.032253208588517594,5618.16,2,1.2549996089678208,0.872257761766072,2,0.17604291542202438,1,5,0.1987367298341304,0.567361819174847,7,4,4,1,1.2799999999999998,1,5
5,9,0,42,816,0,0.7808719762059251,-1.3479485398278062,9310.89,0,-1.120302593810282,0.28641736834403425,2,1.0016794757426193,2,4,-1.0007204647119894,-0.7128733483113252,5,5,5,1,1.39,0,4
5,0,2,27,784,2,1.1855731594571337,0.15798437033971235,2386.85,1,0.1542498076804072,1.4580981551881098,0,0.4512551021955559,1,1,0.5985557946828369,0.43933830242622973,1,6,6,1,1.77,1,1
0,5,2,34,596,1,-1.3485466952509708,1.6029649244912823,5526.5,2,0.8494602084935103,1.4580981551881098,2,0.4512551021955559,1,7,-0.06780931339834063,0.567361819174847,12,3,3,1,1.65,1,7
1,8,3,11,264,1,-0.6244399280323591,-1.1763727089431333,7068.31,2,-0.3092237928616614,-0.8852634185000411,0,0.5544596722356304,0,0,-0.7341744214795182,-0.9689203818085597,8,4,4,1,0.6499999999999999,1,0
7,0,2,25,9,1,0.41016844537839714,1.0906227680533571,9226.85,2,-1.6417103944201092,0.28641736834403425,0,-0.16797231804489035,0,0,-0.3343553566308117,-0.584849831562708,2,6,6,1,1.48,1,0
2,9,1,22,766,2,0.9162781357104975,0.16130279395798397,4743.64,2,0.5018550080869592,-0.8852634185000411,0,0.07283834538194989,1,6,-0.06780931339834063,0.43933830242622973,5,2,2,1,0.51,1,6
9,0,2,37,78,5,-1.1698051894696093,-0.4051303690272439,8922.14,1,-1.2361709939457992,0.28641736834403425,1,1.586505372636374,1,0,-1.5338125511769314,-1.737061482300263,4,3,3,1,1.41,1,0
8,2,1,47,226,3,1.5720774647076883,-0.568104958144473,5883.11,1,0.44392080801920036,0.28641736834403425,0,0.10723986872864139,0,1,-1.2672665079444605,-1.3529909320544113,10,2,2,1,1.1199999999999999,1,1
4,7,1,13,863,4,-1.7256102102036832,0.9149918656013245,8992.54,2,0.8494602084935103,1.4580981551881098,1,0.038436822035258396,0,3,-0.20108233501457615,-0.07275576456823916,1,0,0,1,1.65,1,3
3,9,2,46,363,3,1.4192337858436803,1.4194904753051538,1855.64,2,0.03838140754488987,0.872257761766072,0,0.382452055502173,2,5,0.33200975145036593,0.6953853359234642,6,6,6,1,1.49,1,5
5,6,2,16,855,5,1.3946648365484593,0.850103704828821,7822.2,2,-1.4099735941490747,0.28641736834403425,0,1.6553084193297571,0,0,1.2649209027640145,0.9514323694206985,3,2,2,1,1.44,1,0
2,1,0,17,256,5,0.8201431895302762,1.2183294596461647,1231.53,1,-1.5837761943523507,-0.2994230250780035,2,0.0040352986885669115,2,0,1.39819392438025,1.0794558861693158,9,1,1,1,1.17,1,0
8,4,0,31,342,5,0.5960762205837649,1.104955832434179,4078.33,0,-0.48302639306493733,-0.2994230250780035,2,1.208088615822768,2,3,-0.7341744214795182,-0.584849831562708,10,0,0,1,0.98,0,3
9,8,1,44,607,4,-1.1588982966266432,-0.7946066632520812,2335.28,1,-1.5837761943523507,1.4580981551881098,2,-0.47758602816511364,0,7,0.865101837915308,1.4635264364151672,6,1,1,1,2.0700000000000003,1,7
1,0,1,29,311,2,0.5489838976588514,-0.21869529665525725,8892.83,1,0.5018550080869592,1.4580981551881098,0,-1.544033251912549,1,5,0.7318288162990725,1.0794558861693158,5,0,0,1,1.71,1,5
3,4,3,15,165,5,-1.098432587294732,0.441909537002401,1834.43,1,0.44392080801920036,-0.8852634185000411,2,0.9328764290492365,0,0,-0.7341744214795182,-0.9689203818085597,10,5,5,1,0.52,1,0
9,3,3,20,256,4,0.6564630078097068,1.6103103568979007,4851.1,0,-1.0044341936747647,-0.8852634185000411,2,0.17604291542202438,1,6,0.7318288162990725,1.2074794029179328,11,3,3,1,0.77,0,6
0,2,1,5,110,2,0.3700269558584926,1.7327412460362892,2482.83,1,-1.0623683937425232,0.28641736834403425,1,0.07283834538194989,1,0,0.33200975145036593,0.05526775218037805,3,6,6,1,1.38,1,0
2,0,2,6,831,5,-0.9177656665317049,-1.5699882630723687,1072.63,0,0.21218400774816581,-0.8852634185000411,1,-0.5463890748584963,2,3,1.1316478811477788,1.2074794029179328,1,3,3,1,0.56,0,3
3,8,0,36,754,0,-1.092615103771841,-0.6103815347273581,9033.68,2,-1.5837761943523507,0.28641736834403425,0,1.5521038492896826,0,0,0.33200975145036593,0.05526775218037805,9,1,1,1,1.47,1,0
9,0,3,0,818,0,-0.25236770302473266,1.4016706106319823,1137.14,0,-0.07748699259062743,1.4580981551881098,1,0.244845962115407,1,5,1.664739967612721,1.9756205034096361,6,1,1,1,1.81,0,5
2,1,0,40,455,0,-0.013104318124328761,0.8111736146432206,7241.36,1,0.21218400774816581,-0.2994230250780035,1,-0.7871997382853366,0,2,-0.46762837824704717,-0.45682631481409075,6,5,5,1,0.86,1,2
3,8,3,29,527,3,-0.022211644749201807,-1.4020325306803554,3478.11,0,-0.36715799292942003,0.872257761766072,1,0.038436822035258396,0,2,-1.400539529560696,-1.3529909320544113,8,6,6,1,1.56,0,2
8,5,1,49,677,1,1.1543640881110349,-1.4710529356625037,6486.35,1,-0.540960593132696,1.4580981551881098,1,1.1048840457826934,0,0,1.1316478811477788,0.8234088526720813,9,6,6,1,1.8900000000000001,1,0
4,3,3,23,496,2,1.218614503479655,-0.02224181217567706,1491.36,1,-0.019552792522868775,0.28641736834403425,2,1.6553084193297571,1,0,1.5314669459964856,1.2074794029179328,8,1,1,1,1.2,1,0
3,7,0,26,75,3,1.5732157916595522,-0.4902307463837651,5034.3,2,-1.2941051940135577,-0.2994230250780035,0,-0.5807905982051879,0,4,0.33200975145036593,0.567361819174847,5,6,6,1,1.12,1,4
5,2,1,34,50,3,1.309274672939483,0.04078718948722355,3834.95,1,0.21218400774816581,0.872257761766072,2,-1.6816393452993148,2,3,-0.8674474430957537,-0.7128733483113252,2,5,5,1,1.46,1,3
3,6,2,35,705,4,-0.9756944923131793,-1.6493006922574858,2763.94,0,0.8494602084935103,-0.8852634185000411,0,-1.2000180184456342,1,1,-0.8674474430957537,-0.9689203818085597,1,3,3,1,0.45,0,1
5,9,2,19,462,1,-0.9272064568295473,-1.1876048362430334,6608.16,1,0.44392080801920036,-0.8852634185000411,1,1.3800962325562254,1,3,1.2649209027640145,1.33550291966655,1,2,2,1,0.52,1,3
6,7,3,49,717,5,0.7762404573024647,-0.5249093255489165,6402.29,2,0.27011820781592444,0.872257761766072,2,-0.6495936448985709,0,4,0.1987367298341304,0.43933830242622973,9,1,1,1,1.45,1,4
4,0,0,26,514,4,0.4271210559425979,-0.5489801742472037,1065.19,2,-1.6417103944201092,-1.471103811922079,2,-0.33997993477834765,0,0,-1.0007204647119894,-1.2249674153057941,12,1,1,0,0.5800000000000001,1,0
7,6,3,7,409,3,1.5152578144695665,0.4396645146813717,2390.62,2,-1.4679077942168335,0.28641736834403425,2,1.3112931858628423,1,7,-0.6009013998632827,0.05526775218037805,8,1,1,1,1.45,1,7
6,9,1,47,859,2,-0.6914398189305585,0.2691550693991877,6370.94,2,0.1542498076804072,1.4580981551881098,0,-0.030366224658124583,0,0,1.2649209027640145,0.9514323694206985,7,3,3,1,1.77,1,0
2,3,2,31,797,0,0.7733722431089491,-0.6360730089136386,4108.95,1,0.9653286086290276,-0.2994230250780035,0,-1.09681344840556,1,0,0.5985557946828369,0.3113147856776125,6,3,3,1,0.73,1,0
7,8,0,28,548,5,0.6537732571170769,-0.06301001438662068,6623.9,2,0.5597892081547178,-1.471103811922079,0,-1.4408286818724745,2,3,-1.400539529560696,-1.2249674153057941,6,2,2,0,0.19999999999999996,1,3
0,4,2,41,409,3,1.2402704449536486,-1.5424306140817323,8267.75,0,-1.2361709939457992,-0.8852634185000411,1,0.27924748546209843,0,5,0.865101837915308,1.2074794029179328,2,1,1,1,0.81,0,5
5,3,3,48,593,0,1.481408052118333,1.645781709570165,2424.29,1,0.3280524078836831,0.28641736834403425,1,-0.06476774800481608,1,1,1.664739967612721,1.4635264364151672,4,4,4,1,1.14,1,1
4,0,0,19,35,3,0.8564921519038714,-0.5950241789125664,9700.73,1,-0.019552792522868775,-1.471103811922079,2,1.4488992792496083,2,2,1.1316478811477788,1.0794558861693158,9,4,4,0,0.30000000000000004,1,2
9,2,0,29,562,1,-0.6894418809325966,-0.20276265387070191,2092.3,0,-0.6568289932682132,0.872257761766072,0,-0.44318450481842214,1,0,0.9983748595315435,0.6953853359234642,7,6,6,1,1.6099999999999999,0,0
7,8,0,11,204,3,0.4357776022504931,0.9127398275855418,8271.38,2,0.7915260084257517,-0.2994230250780035,0,1.0704825224360024,2,0,0.1987367298341304,-0.07275576456823916,6,5,5,1,0.76,1,0
5,7,1,35,103,2,0.2877225754919201,-1.5527156225899483,1041.54,2,-0.8885657935392471,1.4580981551881098,2,0.4856566255422474,1,2,-1.667085572793167,-1.6090379655516458,6,5,5,1,1.95,1,2
1,3,1,22,325,0,1.2668558185058876,1.449138801332248,7407.67,0,-0.019552792522868775,0.872257761766072,1,0.17604291542202438,2,6,0.33200975145036593,0.8234088526720813,7,6,6,1,1.5,0,6
1,2,1,29,669,2,0.07421908157591378,1.4078163592358006,9112.4,1,0.9653286086290276,1.4580981551881098,1,1.4144977559029168,1,2,-0.6009013998632827,-0.584849831562708,10,0,0,1,1.63,1,2
6,8,3,2,338,4,-0.9661278532517641,0.08570166729731826,2548.27,1,1.197065408900062,-0.8852634185000411,2,-1.3376241118324002,1,5,-1.2672665079444605,-0.8408968650599424,12,3,3,1,0.38999999999999996,1,5
5,1,3,38,33,2,1.0889547265016046,0.39000041152334913,6370.76,0,-1.0623683937425232,-0.2994230250780035,1,-0.09916927135150758,2,0,1.5314669459964856,1.2074794029179328,7,6,6,1,1.08,0,0
1,7,1,45,750,1,0.6492327474889685,0.46588918166889665,1669.13,0,-0.2512895927939027,0.872257761766072,0,1.3800962325562254,2,3,-0.3343553566308117,-0.20077928131685638,5,4,4,1,1.54,0,3
7,3,2,8,401,5,-1.5096117823250974,1.4669797130896787,4797.9,2,-1.120302593810282,1.4580981551881098,2,0.10723986872864139,1,5,0.46528277306660143,0.8234088526720813,10,6,6,1,1.99,1,5
8,3,2,47,215,1,1.0730984933014098,-0.9871173272803535,9702.5,1,0.09631560761264851,0.28641736834403425,2,-0.8904043083254112,2,12,0.5985557946828369,1.847596986661019,5,0,0,1,1.18,1,12
3,9,3,15,300,4,1.2556865629863205,1.3712575738767874,9872.91,2,0.5018550080869592,1.4580981551881098,0,0.7952703356624705,2,3,-0.8674474430957537,-0.7128733483113252,3,0,0,1,1.71,1,3
4,9,3,4,773,0,0.18696464252780237,-0.40030357103703057,5918.11,1,0.5018550080869592,-0.2994230250780035,1,1.4144977559029168,0,6,0.7318288162990725,1.2074794029179328,12,5,5,1,0.8099999999999999,1,6
1,4,1,34,639,3,-0.3731953142338571,-0.22329759241336783,1595.97,0,-1.525841994284592,-0.8852634185000411,1,0.0040352986885669115,0,0,-0.3343553566308117,-0.584849831562708,1,2,2,1,0.8600000000000001,0,0
7,8,1,22,647,5,-0.0043240560827518554,0.30819741070083995,3708.77,1,-0.48302639306493733,-0.2994230250780035,1,0.382452055502173,2,0,-0.06780931339834063,-0.3288027980654736,4,0,0,1,0.98,1,0
1,2,1,29,223,2,1.6502786065738204,0.7159636211473137,8555.46,2,-0.5988947932004546,1.4580981551881098,0,-1.2000180184456342,0,0,0.7318288162990725,0.43933830242622973,5,3,3,1,1.9,1,0
2,0,0,19,244,4,-1.2268267665374186,-1.1527999745723243,4350.91,1,-1.5837761943523507,1.4580981551881098,2,1.3800962325562254,0,2,0.46528277306660143,0.43933830242622973,2,4,4,1,2.0700000000000003,1,2
9,7,0,0,483,1,1.1585981524447941,1.0135062513259967,6705.49,1,1.3129338090355793,-1.471103811922079,0,1.6209068959830655,1,7,-0.7341744214795182,-0.07275576456823916,4,4,4,0,0.06999999999999995,1,7
3,1,1,26,424,1,-0.19679018719317296,1.5649609060131062,6588.66,2,0.7335918083579931,0.28641736834403425,2,-1.475230205219166,1,3,-1.400539529560696,-1.2249674153057941,3,5,5,1,1.0699999999999998,1,3
0,9,3,6,60,4,1.4294822834602716,-0.44022988987758815,9694.66,2,0.27011820781592444,0.28641736834403425,2,-1.6816393452993148,2,5,1.5314669459964856,1.847596986661019,7,0,0,1,1.15,1,5
6,9,3,5,427,1,-0.5695563579253582,-1.5191735859748183,7194.66,2,0.03838140754488987,0.872257761766072,2,1.1048840457826934,2,5,1.1316478811477788,1.4635264364151672,9,3,3,1,1.49,1,5
9,5,0,17,331,0,-1.0157343074082765,-1.316209536764253,8624.18,0,0.03838140754488987,0.28641736834403425,2,-1.4408286818724745,0,2,1.1316478811477788,1.0794558861693158,4,2,2,1,1.19,0,2
8,6,2,47,711,3,0.3198239643424466,-1.626506700004284,6065.5,0,-1.4099735941490747,0.28641736834403425,2,0.17604291542202438,2,0,1.2649209027640145,0.9514323694206985,11,3,3,1,1.44,0,0
7,1,0,13,142,3,0.27112546990956304,1.1765930915592773,7869.93,1,0.7335918083579931,0.872257761766072,1,-1.2688210651390173,0,0,1.1316478811477788,0.8234088526720813,5,0,0,1,1.37,1,0
6,5,3,48,322,3,0.3376617823114381,0.5992435075380439,8090.7,0,-1.6417103944201092,-0.8852634185000411,0,1.2424901391694594,1,2,1.5314669459964856,1.4635264364151672,3,0,0,1,0.8800000000000001,0,2
5,6,1,25,37,3,0.48035508293384377,0.621378024484443,7033.17,1,1.0232628086967863,0.28641736834403425,0,0.5544596722356304,2,3,-0.46762837824704717,-0.3288027980654736,10,3,3,1,1.02,1,3
6,3,0,44,880,2,-0.5847058472216475,-0.4297063477477628,4659.43,2,1.3708680091033374,-0.2994230250780035,0,-1.6472378219526234,2,4,1.39819392438025,1.5915499531637844,8,0,0,1,0.66,1,4
7,5,3,7,640,0,0.7339730479911346,1.716289441839995,6637.58,0,0.6177234082224764,1.4580981551881098,1,-1.612836298605932,2,2,0.06546370821789489,0.05526775218037805,9,0,0,1,1.69,0,2
6,9,2,49,285,0,1.154770074800301,-0.7468788918459465,8406.16,2,-0.19335539272614405,-1.471103811922079,2,-0.6495936448985709,1,2,-0.46762837824704717,-0.45682631481409075,9,0,0,0,0.32999999999999996,1,2
7,0,0,28,556,1,-0.40693913610050164,0.46410719520157956,4318.31,2,1.0811970087645448,1.4580981551881098,0,-0.6839951682452623,2,0,-0.06780931339834063,-0.3288027980654736,6,1,1,1,1.6099999999999999,1,0
4,7,1,45,164,3,-0.9818959212164615,0.5806378850525126,9376.9,2,0.5597892081547178,0.872257761766072,2,1.3800962325562254,0,0,1.1316478811477788,0.8234088526720813,3,3,3,1,1.4,1,0
7,8,1,11,214,3,-1.4081563485866022,-0.23296521978330056,6644.93,2,-0.9464999936070058,0.28641736834403425,0,-0.8560027849787196,1,8,-0.8674474430957537,-0.07275576456823916,1,2,2,1,1.3599999999999999,1,8
9,7,0,48,815,2,0.029751807436934587,1.0861397391060514,3539.32,1,0.8494602084935103,0.872257761766072,2,0.31364900880878993,2,3,-1.2672665079444605,-1.0969438985571769,11,1,1,1,1.35,1,3
9,1,3,43,875,5,1.6623821291856729,0.21008291957710104,4038.54,0,-0.8885657935392471,1.4580981551881098,0,-0.9248058316721026,1,0,0.46528277306660143,0.18329126892899525,7,5,5,1,1.95,0,0
4,0,2,16,284,1,0.40343304799238555,0.08032764511635421,9833.88,0,-1.7575787945556263,-0.2994230250780035,0,1.1392855691293848,0,5,-0.6009013998632827,-0.20077928131685638,1,0,0,1,1.2,0,5
4,5,0,15,411,4,-1.486861596516989,-0.47799537473415477,1458.35,0,1.4867364092388546,0.872257761766072,1,1.2424901391694594,1,5,-1.5338125511769314,-1.0969438985571769,1,1,1,1,1.24,0,5
3,8,3,12,457,2,-0.7316730287357786,-1.1899059841220887,9956.58,2,-0.19335539272614405,0.28641736834403425,1,-0.47758602816511364,1,5,0.865101837915308,1.2074794029179328,5,2,2,1,1.23,1,5
6,8,0,1,798,3,1.4007517928475874,-1.603544331077005,7007.17,1,1.5446706093066134,0.28641736834403425,1,0.5544596722356304,0,0,-1.400539529560696,-1.6090379655516458,7,4,4,1,0.9299999999999999,1,0
6,5,0,12,448,5,1.554307192685247,-1.0419590131662502,1828.97,1,-1.6417103944201092,0.872257761766072,0,-0.030366224658124583,2,1,-0.46762837824704717,-0.584849831562708,4,6,6,1,1.78,1,1
2,3,1,3,533,2,1.609936612244156,1.121309416903928,5742.6,2,0.5597892081547178,1.4580981551881098,1,-1.1656164950989427,1,0,0.5985557946828369,0.3113147856776125,1,4,4,1,1.7,1,0
4,7,3,29,300,5,0.8318556566620999,0.7894109295187417,1686.23,2,-0.2512895927939027,-0.8852634185000411,0,1.4488992792496083,1,0,-0.7341744214795182,-0.9689203818085597,4,3,3,1,0.6399999999999999,1,0
6,2,1,12,623,1,-1.5062195537883443,1.0270816206734714,9447.46,1,0.38598660795144174,0.28641736834403425,2,-0.6495936448985709,0,0,-0.8674474430957537,-1.0969438985571769,8,0,0,1,1.13,1,0
4,7,0,38,35,4,-1.1557712748063456,-1.595911255185505,2556.17,1,-1.1782367938780405,1.4580981551881098,1,-0.16797231804489035,1,0,-0.6009013998632827,-0.8408968650599424,9,2,2,1,2.0,1,0
3,7,0,27,280,0,1.3239733819187942,0.05361889519085727,6212.49,0,0.7915260084257517,-0.2994230250780035,1,-1.5784347752592407,0,0,-1.0007204647119894,-1.2249674153057941,11,4,4,1,0.76,0,0
5,6,0,30,360,1,-0.45427960150274194,-0.07128853419541678,2705.91,0,-1.120302593810282,0.872257761766072,2,-1.3032225884857087,0,0,-1.1339934863282248,-1.3529909320544113,3,3,3,1,1.69,0,0
4,2,1,42,44,3,1.6121286559622048,-1.4465330825000102,1985.33,2,0.5018550080869592,-1.471103811922079,2,1.6209068959830655,1,1,1.39819392438025,1.2074794029179328,4,0,0,0,0.20999999999999996,1,1
2,9,2,4,523,3,1.6815914853746177,-0.09888126165981886,2735.58,0,-1.1782367938780405,-0.2994230250780035,2,-1.028010401712177,2,0,-0.6009013998632827,-0.8408968650599424,12,6,6,1,1.1,0,0
8,7,2,13,481,4,0.8513927884443045,0.5630214755271848,3416.19,2,1.1391312088323036,-0.2994230250780035,1,0.6576642422757045,2,6,0.5985557946828369,1.0794558861693158,7,5,5,1,0.7,1,6
1,9,0,15,272,3,0.13394676256551757,-0.9124422723271126,5165.11,2,0.8494602084935103,-1.471103811922079,1,-0.09916927135150758,0,3,1.5314669459964856,1.5915499531637844,5,6,6,0,0.15000000000000002,1,3
7,9,3,2,249,3,0.7008250524740602,1.5198289416656618,1418.54,1,-1.1782367938780405,1.4580981551881098,1,0.520058148888939,1,4,-0.20108233501457615,0.05526775218037805,10,6,6,1,2.0,1,4
7,4,2,6,227,3,-0.8755722022565983,1.40260369803416,4263.25,2,-1.4099735941490747,-1.471103811922079,2,0.5544596722356304,1,0,0.5985557946828369,0.3113147856776125,10,6,6,0,0.54,1,0
5,8,3,2,576,2,1.5976788004701836,1.219059091900499,3717.47,1,-0.7147631933359718,-0.8852634185000411,1,-1.6816393452993148,2,0,1.39819392438025,1.0794558861693158,11,4,4,1,0.72,1,0
9,0,0,33,521,2,-0.6929514261133579,-0.758405678325482,6803.27,0,1.3129338090355793,0.28641736834403425,2,1.6209068959830655,0,5,-0.20108233501457615,0.18329126892899525,10,2,2,1,0.9699999999999999,0,5
4,3,1,2,342,1,0.18387103817579822,-1.4126753396209855,6367.17,2,-0.42509219299717865,1.4580981551881098,1,-0.6151921215518793,0,1,0.865101837915308,0.6953853359234642,9,1,1,1,1.87,1,1
1,4,2,7,55,4,0.14110307785003198,0.5608255630694279,3765.56,0,0.6756576082902344,1.4580981551881098,1,-1.2344195417923256,1,0,0.865101837915308,0.567361819174847,8,4,4,1,1.6800000000000002,0,0
0,8,0,29,235,2,1.3710017139469757,-0.17489631431092414,5615.47,0,1.3708680091033374,1.4580981551881098,1,1.2768916625161508,1,3,1.664739967612721,1.7195734699124017,9,0,0,1,1.56,0,3
8,5,2,1,863,3,-0.19909385947552025,-0.4117110907057613,6838.77,0,1.4867364092388546,-0.8852634185000411,1,0.7608688123157791,2,4,-0.8674474430957537,-0.584849831562708,11,3,3,1,0.34,0,4
8,1,1,36,251,4,-0.7109861938422912,1.6292316856473268,1766.75,2,-0.6568289932682132,-1.471103811922079,2,-1.406427158525783,2,0,-0.46762837824704717,-0.7128733483113252,1,2,2,0,0.41000000000000003,1,0
1,0,3,14,598,1,0.7385896356853575,0.8136922490596254,6160.25,1,-0.7726973934037304,-0.8852634185000411,1,-0.6839951682452623,1,2,1.1316478811477788,1.0794558861693158,7,0,0,1,0.73,1,2
9,4,3,24,259,0,1.0234714198559507,-0.6341577242460104,5213.7,1,1.197065408900062,1.4580981551881098,1,1.036080999089311,0,0,0.865101837915308,0.567361819174847,9,6,6,1,1.5899999999999999,1,0
4,6,2,40,10,1,0.577801131487105,-0.6071192366671122,4283.42,2,0.03838140754488987,0.28641736834403425,0,-0.20237384139158185,0,1,0.33200975145036593,0.18329126892899525,5,1,1,1,1.19,1,1
1,0,1,43,213,5,-0.04197558870982299,1.1565211888703233,5813.45,1,-1.4099735941490747,0.28641736834403425,2,-1.2344195417923256,1,4,-0.3343553566308117,-0.07275576456823916,6,6,6,1,1.44,1,4
7,9,1,41,59,0,1.6784438442653733,0.305847152958512,8699.43,0,0.03838140754488987,-0.8852634185000411,1,0.07283834538194989,0,0,-0.06780931339834063,-0.3288027980654736,6,2,2,1,0.5900000000000001,0,0
6,2,0,26,654,4,-1.4311184153638898,0.255684935473011,6825.26,1,0.21218400774816581,1.4580981551881098,0,1.4144977559029168,0,4,0.06546370821789489,0.3113147856776125,3,0,0,1,1.76,1,4
2,5,0,45,373,1,0.10670441580683138,-1.2593473307894296,7588.12,0,0.21218400774816581,0.28641736834403425,0,-1.406427158525783,0,0,0.7318288162990725,0.43933830242622973,6,3,3,1,1.16,0,0
7,6,1,19,574,0,-0.09114406072870378,1.504569805577415,1840.37,1,0.7335918083579931,1.4580981551881098,1,-1.4408286818724745,1,0,-1.1339934863282248,-1.3529909320544113,3,4,4,1,1.67,1,0
8,6,1,13,153,0,-0.9453542751427068,0.6041404624757892,2098.41,2,1.3708680091033374,-0.8852634185000411,2,-1.612836298605932,1,2,-1.400539529560696,-1.3529909320544113,11,2,2,1,0.36000000000000004,1,2
