Origin_Country,Destination_Country,Transport_Mode,Carrier_Name,Route_Code,Commodity_Type,Declared_Value_USD,Weight_kg,HS_Code,Document_Status,Compliance_Score,Prior_Offense_Count,Tariff_Category,Route_Risk_Index,Inspection_Type,Customs_Delay_Days,Planned_Transit_Days,Actual_Transit_Days,Shipment_Month,Shipment_Weekday,Has_Prior_Offense,Compliance_Risk_Score,Document_Issue,Route_Risk_Level
9,0,2,29,332,0,-0.12262473788093094,1.2670955538757753,7755.91,2,0.1542498076804073,1.4580981551881096,2,-0.4087829814717306,0,1,-0.20108233501457626,-0.3288027980654737,12,2,1,1.329794380787454,1,2
0,6,2,16,463,5,1.6766329018878612,-1.3508249746766248,7505.1,1,-0.3092237928616612,-1.4711038119220787,2,-1.5784347752592403,0,0,-0.06780931339834075,-0.3288027980654737,5,2,0,-1.2926917426050895,1,1
6,9,2,6,219,0,-0.7508539445261759,1.245487214035867,1355.98,2,-0.7147631933359716,0.8722577617660718,0,1.4144977559029166,0,2,-1.667085572793167,-1.6090379655516458,5,5,1,1.052771198738946,1,0
0,9,1,15,159,4,0.9002747234478194,1.0599220878132796,5341.56,1,-1.6996445944878675,-0.885263418500041,1,1.5865053726363736,1,2,-1.5338125511769314,-1.4810144488030286,1,2,1,-0.29540828723046003,1,0
1,4,0,41,79,3,1.1630789372359525,-0.7576760460711472,6319.71,0,1.2549996089678208,0.28641736834403425,0,-1.3376241118324,0,0,0.7318288162990724,0.4393383024262296,6,0,1,-0.12919437800135566,0,1
4,5,1,46,798,1,0.7251159968734796,0.1423884809033112,6478.54,2,-1.4099735941490743,0.28641736834403425,1,-0.8904043083254111,2,5,1.39819392438025,1.7195734699124017,6,0,1,0.720343380280736,1,1
0,2,2,27,42,0,-0.6768968211332945,0.3426234248548752,9846.82,0,-0.7147631933359716,-0.2994230250780034,0,-0.6839951682452623,0,1,-1.5338125511769314,-1.6090379655516458,4,6,1,-0.055321529455086574,0,1
9,2,3,6,442,0,0.8627575717038857,-1.5681431353522723,7460.28,0,1.3708680091033374,-0.2994230250780034,1,1.2080886158227677,1,1,0.1987367298341303,0.05526775218037796,5,0,1,-0.720177166371506,0,0
2,0,3,18,513,5,1.3822463365226936,-1.0917283517455707,3136.27,2,-1.467907794216833,0.8722577617660718,1,-0.8904043083254111,1,4,-0.6009013998632828,-0.3288027980654737,6,5,1,1.2928579565143195,1,1
0,3,0,44,272,5,1.041780637430867,-1.614930803661476,6298.97,1,0.27011820781592455,-1.4711038119220787,1,1.7241114660231396,0,7,-0.7341744214795183,-0.07275576456823925,11,6,0,-1.4773738639707614,1,0
8,5,2,15,608,3,-1.5047683824524585,1.1518347047751747,1396.49,0,0.32805240788368323,-0.2994230250780034,0,-1.3376241118324,1,2,-0.8674474430957538,-0.8408968650599425,11,6,1,-0.3877493479132964,0,1
9,6,0,38,382,4,-1.3994955362189252,1.4235876410410317,2405.24,1,0.5597892081547178,-1.4711038119220787,1,1.1392855691293846,0,5,-0.7341744214795183,-0.3288027980654737,7,2,0,-1.5697149246535975,1,0
1,2,3,12,460,5,0.07626679027133365,-0.2405562015062813,1372.52,0,-0.656828993268213,1.4580981551881096,0,-0.23677536473827338,2,2,1.2649209027640145,1.2074794029179328,11,0,1,1.588349350699395,0,2
6,0,1,34,747,4,0.9696671628738273,0.35500612609430315,1301.58,1,1.3708680091033374,1.4580981551881096,0,-0.20237384139158188,2,5,0.5985557946828368,0.9514323694206984,11,3,1,0.9419619259195426,1,2
9,2,2,33,476,3,0.33495283434978884,0.704752540931673,1136.18,2,-0.9464999936070055,1.4580981551881096,2,0.03843682203525832,0,6,-0.8674474430957538,-0.3288027980654737,3,2,1,1.6806904113822307,1,2
5,4,1,6,389,2,-1.363375519053637,-0.40001592755214865,2631.5,2,-0.07748699259062726,0.8722577617660718,0,0.5200581488889388,2,5,-0.4676283782470473,-0.07275576456823925,3,2,1,0.8496208652367065,1,2
3,0,3,22,253,2,0.8641532842626041,0.022812979529481962,5995.52,2,0.4439208080192005,0.28641736834403425,0,-1.4752302052191657,2,2,0.5985557946828368,0.5673618191748468,2,0,1,0.12936059191058524,1,1
5,8,2,7,513,0,-0.8402023006030005,-0.47870395990422954,2015.9,2,-0.13542119265838526,0.28641736834403425,1,-1.5440332519125486,0,3,0.9983748595315434,1.0794558861693158,12,0,1,0.31404271327625705,1,1
3,9,0,46,747,5,1.6582803127051595,-0.584640950677805,9531.96,1,-0.07748699259062726,1.4580981551881096,0,-1.0280104017121767,2,0,-0.06780931339834075,-0.3288027980654737,10,0,1,1.403667229333723,1,1
3,9,2,21,555,4,0.4014365320143512,-0.7605875593937321,4387.93,0,-1.0623683937425228,0.8722577617660718,0,0.0728383453819498,0,0,-0.4676283782470473,-0.7128733483113253,10,4,1,1.1635804715583489,0,2
3,9,0,20,788,4,1.0696778243661091,0.25125803208373126,3589.5,0,0.038381407544890014,0.8722577617660718,0,-0.7183966915919537,0,1,1.2649209027640145,1.0794558861693158,6,6,1,0.8126844409635721,0,1
9,8,3,43,326,5,1.5196923836130856,-0.35659579272448905,7737.48,2,-1.467907794216833,1.4580981551881096,0,0.41685357884886426,0,0,1.39819392438025,1.0794558861693158,8,2,1,1.8469043206113354,1,2
9,1,0,11,780,2,0.04130714136678364,1.300637590490905,5372.87,1,-0.01955279252286862,0.8722577617660718,1,0.6920657656223957,0,1,-1.1339934863282248,-1.2249674153057941,3,4,1,0.8311526531001393,1,0
3,2,1,49,514,2,1.7324336748480187,-1.278703632613555,8680.93,2,-0.8306315934714883,-0.885263418500041,2,-0.37438145812503915,1,0,-1.400539529560696,-1.6090379655516458,1,2,1,-0.5724314692789684,1,2
9,3,3,19,782,1,1.4355806159188196,0.7443350907293229,5421.62,0,0.32805240788368323,1.4580981551881096,0,-0.6495936448985709,2,0,-0.7341744214795183,-0.9689203818085598,3,1,1,1.2743897443777523,0,1
3,4,1,39,332,5,1.1435538926231308,1.5813706160408805,5043.64,2,1.0811970087645448,-1.4711038119220787,0,-1.7160408686460058,0,0,0.1987367298341303,-0.07275576456823925,12,5,0,-1.7359288338827024,1,3
8,5,3,27,111,5,-0.8289996276151405,-1.528616711112648,8485.15,0,0.32805240788368323,0.8722577617660718,0,0.6576642422757043,1,0,0.8651018379153079,0.5673618191748468,6,5,1,0.720343380280736,0,0
2,0,3,4,298,5,-1.3276209610096843,-0.4023521539049698,7521.48,2,-0.19335539272614388,0.28641736834403425,1,-0.4431845048184221,1,2,0.4652827730666013,0.4393383024262296,5,5,1,0.3325109254128247,1,2
0,2,1,36,462,1,0.8905758365331586,-1.4887395021353633,9202.24,0,-1.467907794216833,0.8722577617660718,0,-0.5119875515118051,0,1,-1.1339934863282248,-1.2249674153057941,10,4,1,1.2928579565143195,0,2
8,7,3,3,464,2,1.554434463468747,0.5864609116976824,4308.68,0,0.6177234082224764,-0.2994230250780034,2,-0.4775860281651136,0,0,0.1987367298341303,-0.07275576456823925,8,2,1,-0.4800904085961325,0,2
9,4,1,35,371,1,0.48963660699982026,1.4363000799338612,9582.59,1,0.38598660795144185,0.8722577617660718,0,1.2768916625161506,2,1,-1.2672665079444605,-1.3529909320544113,1,3,1,0.7018751681441687,1,0
6,8,0,14,579,3,0.7957953643337616,-1.3166655569232117,3459.3,0,1.3708680091033374,-0.885263418500041,0,-1.4752302052191657,2,2,1.5314669459964856,1.4635264364151672,6,5,1,-1.274223530468522,0,1
1,5,0,48,134,4,-1.685704775991723,-0.2697064132058974,1057.89,2,-0.7147631933359716,-1.4711038119220787,2,-0.03036622465812465,1,0,-0.4676283782470473,-0.7128733483113253,1,1,0,-1.1634142576491189,1,2
7,0,1,7,222,2,0.2844448195593208,-1.5834373499142849,8794.68,2,-1.352039394081316,0.28641736834403425,1,0.21044443876871574,0,2,0.8651018379153079,0.8234088526720812,1,3,1,0.7018751681441687,1,2
2,1,0,33,189,4,0.5460609356981321,1.2012532586168343,1902.93,2,0.6756576082902344,-1.4711038119220787,1,-0.23677536473827338,2,5,0.8651018379153079,1.2074794029179328,2,6,0,-1.6066513489267318,1,2
0,1,3,47,426,4,0.6180912220894204,-0.7789967424261733,3643.96,2,-0.7147631933359716,0.8722577617660718,0,1.001679475742619,0,0,-1.400539529560696,-1.6090379655516458,9,6,1,1.052771198738946,1,0
0,6,2,22,95,0,1.1387879928365332,1.2427791558611256,6289.57,2,1.4288022091710961,-1.4711038119220787,2,-0.23677536473827338,0,6,0.1987367298341303,0.6953853359234641,12,6,0,-1.8467381067021056,1,2
1,6,2,14,539,5,-0.6155743447951396,0.2865048825238932,9595.36,1,-0.4830263930649371,-0.885263418500041,0,0.3480505321554813,2,1,-1.2672665079444605,-1.3529909320544113,7,6,1,-0.6832407420983717,1,2
0,6,2,20,623,0,-0.42156674408344436,-1.15586583317948,5254.77,1,-0.2512895927939025,0.8722577617660718,2,-1.2344195417923254,2,5,0.3320097514503658,0.6953853359234641,12,3,1,0.9050255016464082,1,1
0,7,1,25,827,4,1.3745624518451227,-0.534184074012669,4812.47,0,-1.2361709939457988,-1.4711038119220787,1,-1.6128362986059315,2,5,1.39819392438025,1.7195734699124017,10,1,0,-0.9972003484200141,0,1
4,1,3,14,358,2,-0.5398425405328944,-1.4862980403612434,4478.11,1,-0.3092237928616612,-0.885263418500041,0,-0.6495936448985709,1,5,0.06546370821789478,0.4393383024262296,8,5,1,-0.7386453785080734,1,1
4,5,2,45,6,1,0.6325638299002795,0.3683990873781943,6460.53,2,-0.4830263930649371,1.4580981551881096,0,-0.959207355018794,0,6,0.4652827730666013,0.9514323694206984,5,5,1,1.532944714289693,1,1
9,1,1,24,816,1,0.6714226574456916,-1.2472242102558706,3224.71,0,-0.07748699259062726,1.4580981551881096,2,-1.6128362986059315,0,1,-0.3343553566308118,-0.45682631481409086,9,3,1,1.403667229333723,0,1
7,8,2,30,742,3,0.03448997783494793,1.6124782065766445,6169.81,1,-0.42509219299717843,-1.4711038119220787,1,-1.5784347752592403,0,2,0.4652827730666013,0.4393383024262296,8,6,0,-1.255755318331955,1,1
5,8,2,11,347,5,-1.168971174782204,-1.6542397413637502,9753.31,1,0.8494602084935103,0.8722577617660718,2,-0.1335707946981989,2,1,-1.1339934863282248,-1.2249674153057941,9,6,1,0.5541294710516314,1,2
4,5,3,9,423,1,-0.7187760190044513,1.3904454990268351,9143.4,2,-1.352039394081316,0.28641736834403425,2,1.5865053726363736,2,0,1.2649209027640145,0.9514323694206984,7,1,1,0.7018751681441687,1,0
1,9,3,45,206,1,0.37413232738882424,1.1356284498952434,8270.74,0,1.6605390094421306,0.28641736834403425,0,-0.7183966915919537,2,4,-0.20108233501457626,0.05526775218037796,4,5,1,-0.25847186295732605,0,1
5,6,2,1,787,1,1.622057199095137,-0.3827503027644817,9456.96,0,-0.42509219299717843,-0.885263418500041,0,-0.5463890748584963,2,0,-0.4676283782470473,-0.7128733483113253,11,3,1,-0.701708954234939,0,2
8,0,2,22,703,2,0.20261254980863672,0.14588229689041324,2426.52,2,0.907394408561269,-1.4711038119220787,1,1.1392855691293846,0,0,-1.667085572793167,-1.8650849990488803,4,6,0,-1.6805241974730007,1,0
1,2,0,13,205,4,-0.19201433326708398,-0.6854003587235065,5695.45,1,-0.8306315934714883,-0.2994230250780034,2,-1.0624119250588682,0,2,0.9983748595315434,0.9514323694206984,7,5,1,-0.018385105181952126,1,1
1,9,3,0,637,2,-0.7849603814743011,1.6208128519434664,9422.23,0,0.1542498076804073,0.8722577617660718,2,-0.5119875515118051,0,1,-0.6009013998632828,-0.7128733483113253,10,2,1,0.7757480166904377,0,2
1,9,0,2,72,0,0.2958295110978848,-1.2519387571300324,6549.79,2,-0.19335539272614388,-1.4711038119220787,1,0.45125510219555576,2,0,0.7318288162990724,0.4393383024262296,3,6,0,-1.329628166878224,1,2
2,9,3,20,401,4,1.7360271192044954,1.3217969258666078,8304.88,2,0.38598660795144185,-0.2994230250780034,2,0.24484596211540685,2,0,-1.5338125511769314,-1.737061482300263,4,4,1,-0.4062175600498636,1,2
6,4,0,46,832,3,0.4358593683963172,-1.0362271905528717,8672.22,2,-0.3671579929294198,-0.2994230250780034,0,-1.5784347752592403,0,1,0.7318288162990724,0.5673618191748468,3,4,1,-0.1661308022744899,1,1
7,6,0,34,264,0,-0.9330210963125837,1.61251328505041,7423.33,1,1.4288022091710961,1.4580981551881096,2,0.7608688123157787,1,9,-0.7341744214795183,0.18329126892899517,8,5,1,0.9234937137829754,1,0
7,2,3,15,490,5,0.13180164550507226,1.285869553035384,3798.46,2,-1.2941051940135573,0.8722577617660718,0,1.001679475742619,2,0,0.3320097514503658,0.05526775218037796,9,2,1,1.2374533201046178,1,0
4,7,3,12,545,5,-0.7657296949864456,1.3105998770404736,7566.85,2,1.5446706093066134,-0.885263418500041,0,-1.200018018445634,2,2,-0.3343553566308118,-0.3288027980654737,3,5,1,-1.3296281668782237,1,1
9,6,2,5,833,3,-0.11455193075322338,1.6714100425036666,8063.65,1,-0.07748699259062726,-0.2994230250780034,0,1.2424901391694592,0,0,-1.400539529560696,-1.6090379655516458,4,5,1,-0.2584718629573258,1,0
9,4,1,13,568,1,-0.730834747988591,-1.0295903433163285,8294.32,2,0.907394408561269,0.28641736834403425,1,-0.37438145812503915,0,0,-1.2672665079444605,-1.4810144488030286,6,6,1,-0.018385105181952126,1,2
0,8,3,46,222,4,0.054767981999315145,-0.025602329962467838,1003.28,1,0.27011820781592455,-0.885263418500041,2,1.2768916625161506,0,5,0.3320097514503658,0.6953853359234641,9,5,1,-0.9233274998737452,1,0
8,6,2,12,583,3,1.156544044659701,0.9196923810859797,5989.65,1,0.21218400774816593,-0.2994230250780034,1,1.5865053726363736,0,1,-0.8674474430957538,-0.9689203818085598,3,4,1,-0.3508129236401619,1,0
0,6,2,33,378,2,-1.0280468669494527,-1.3558832905936942,1870.1,1,1.197065408900062,0.8722577617660718,2,-0.20237384139158188,2,2,-1.1339934863282248,-1.0969438985571769,7,4,1,0.443320198232228,1,2
1,2,1,35,325,3,0.4565262950108213,1.4817758133242132,7271.61,2,-1.6996445944878675,0.28641736834403425,0,-0.06476774800481613,2,3,0.06546370821789478,0.18329126892899517,8,5,1,0.8126844409635721,1,2
9,6,1,16,860,5,0.6694986644839529,0.7744604839996364,3527.46,1,0.6756576082902344,-0.885263418500041,1,-1.268821065139017,2,0,-0.8674474430957538,-1.0969438985571769,7,3,1,-1.0526049848297159,1,1
2,3,1,49,86,4,1.0761281067566821,-0.7672665007987948,7813.68,1,-1.0044341936747643,0.8722577617660718,2,1.5865053726363736,0,0,1.1316478811477788,0.8234088526720812,6,6,1,1.1451122594217817,1,0
7,0,1,17,363,4,-1.695610566805817,1.7298648111874697,4044.64,1,0.6177234082224764,-1.4711038119220787,0,1.1392855691293846,1,0,0.5985557946828368,0.3113147856776124,10,2,0,-1.5881831367901649,1,0
3,0,2,22,38,2,0.8532911850473505,-1.2392473653214628,8917.57,0,0.8494602084935103,0.8722577617660718,2,0.9328764290492362,0,4,0.06546370821789478,0.3113147856776124,1,4,1,0.5541294710516314,0,0
9,0,3,27,624,1,0.5678320607862427,0.9252067171620083,5017.7,1,1.197065408900062,1.4580981551881096,0,0.3824520555021728,0,3,0.1987367298341303,0.3113147856776124,2,4,1,0.9973665623292439,1,2
6,1,3,24,464,2,-1.4559632365250217,-0.3200299916707224,8687.83,1,-0.3671579929294198,-0.2994230250780034,2,-1.4752302052191657,1,1,-0.3343553566308118,-0.45682631481409086,8,0,1,-0.1661308022744899,1,1
1,5,2,41,803,2,-0.5112165683848724,-1.3498638244954342,5267.17,1,1.0232628086967863,0.28641736834403425,0,1.5521038492896821,2,0,-1.5338125511769314,-1.737061482300263,11,1,1,-0.055321529455086574,1,0
2,5,1,46,129,2,-1.4587063129649278,0.0032181440837472197,2259.45,2,1.0232628086967863,-0.885263418500041,0,0.7264672889690873,1,0,-0.4676283782470473,-0.7128733483113253,4,0,1,-1.163414257649119,1,0
1,2,0,31,756,4,-1.5515052003955279,-1.4821657961515988,8317.57,0,-0.3671579929294198,-0.2994230250780034,0,-0.6839951682452623,2,2,0.8651018379153079,0.8234088526720812,4,2,1,-0.1661308022744899,0,1
9,0,3,1,609,4,1.072802713156516,1.4916609272314958,9125.62,2,-0.3671579929294198,-0.885263418500041,0,1.4144977559029166,1,0,-0.3343553566308118,-0.5848498315627081,5,3,1,-0.7201771663715062,1,0
9,1,2,43,839,1,-0.6064151144429174,-0.08078076919651898,1860.31,2,-0.9464999936070055,0.28641736834403425,2,0.48565662554224726,1,0,-1.5338125511769314,-1.737061482300263,11,0,1,0.5725976831881981,1,2
6,3,1,24,268,4,-0.4798837813050922,0.514388679497885,9690.65,0,-1.352039394081316,-0.2994230250780034,2,1.3456947092095337,1,2,1.1316478811477788,1.0794558861693158,4,2,1,0.14782880404715246,0,0
5,0,2,20,625,3,0.026228753066863095,-0.1748472044476514,5466.52,2,0.27011820781592455,-0.2994230250780034,1,0.41685357884886426,1,2,-1.2672665079444605,-1.2249674153057941,6,1,1,-0.36928113577672916,1,2
0,8,0,41,688,2,-0.8836123029259764,0.7440614786339476,4193.76,2,1.0811970087645448,1.4580981551881096,0,1.0360809990893107,2,2,1.5314669459964856,1.4635264364151672,3,6,1,1.0343029866023783,1,0
6,2,3,19,100,2,0.19839554971400614,0.07109499082112092,2702.97,2,-1.2361709939457988,-0.2994230250780034,1,0.9672779523959276,0,0,-1.400539529560696,-1.6090379655516458,2,0,1,0.11089237977401803,1,0
1,3,3,33,608,3,-0.7360933776800237,-1.2705794580893297,4552.86,1,0.4439208080192005,-1.4711038119220787,0,-1.5440332519125486,2,1,-1.667085572793167,-1.737061482300263,5,0,0,-1.5327785003804633,1,1
0,9,0,48,712,4,0.8817522028837971,-0.6324318633367187,5150.47,2,-1.7575787945556258,1.4580981551881096,1,0.03843682203525832,0,0,1.1316478811477788,0.8234088526720812,3,0,1,1.939245381294172,1,2
1,7,0,45,75,0,1.1977228977166252,-1.7220674782378516,2022.58,2,-0.8885657935392469,-0.2994230250780034,1,0.8296718590091617,1,1,-0.6009013998632828,-0.7128733483113253,8,2,1,8.31069546146868e-05,1,0
1,9,1,4,624,5,-0.6246205245631355,-1.381483560748183,3923.92,2,-0.4830263930649371,-1.4711038119220787,1,-0.7871997382853365,0,2,-1.400539529560696,-1.3529909320544113,12,6,0,-1.2372871061953878,1,1
8,3,2,47,35,1,1.022110546785453,1.361933715549762,2153.83,1,-0.2512895927939025,-0.2994230250780034,2,1.4144977559029166,2,0,0.1987367298341303,-0.07275576456823925,3,2,1,-0.20306722654762435,1,0
9,2,1,9,155,3,-0.41193327008544245,1.6126886774192406,6403.6,1,-1.467907794216833,-1.4711038119220787,0,0.6576642422757043,0,4,1.1316478811477788,1.33550291966655,6,1,0,-0.9233274998737452,1,0
7,6,3,28,231,1,0.4778459287719908,0.7089970362573694,7298.98,2,-1.7575787945556258,-1.4711038119220787,0,-1.131214971752251,0,0,-0.06780931339834075,-0.3288027980654737,11,2,0,-0.8309864391909093,1,1
5,1,3,16,547,0,0.7577264688580063,0.578869929974702,2318.68,2,1.6026048093743719,1.4580981551881096,1,0.8984749057025447,2,1,-1.5338125511769314,-1.6090379655516458,6,3,1,0.8680890773732738,1,0
2,7,1,47,645,3,-0.6880909620015904,-1.369423581467403,6886.72,0,0.9653286086290276,1.4580981551881096,2,0.48565662554224726,0,2,-0.4676283782470473,-0.45682631481409086,2,6,1,1.0712394108755128,0,2
9,2,0,25,398,1,-1.558612455992548,-0.48496195962409905,9856.92,2,1.5446706093066134,0.28641736834403425,0,0.004035298688566838,1,2,-1.667085572793167,-1.6090379655516458,3,0,1,-0.22153543868419157,1,2
2,8,3,18,121,4,-0.9987532564455283,-0.4548997076065646,9570.68,1,-0.4830263930649371,0.8722577617660718,1,-1.5440332519125486,0,0,-0.3343553566308118,-0.5848498315627081,8,6,1,0.9788983501926771,1,1
3,4,0,25,669,1,0.9476763357069369,-0.28890836974545236,8720.89,0,1.0811970087645448,-0.885263418500041,0,1.2080886158227677,0,0,1.39819392438025,1.0794558861693158,6,5,1,-1.1818824697856865,0,0
2,3,3,23,625,4,-0.08108398075248943,1.3212497016758564,2047.23,0,-1.0044341936747643,0.28641736834403425,0,0.6232627189290132,0,3,-0.4676283782470473,-0.3288027980654737,7,2,1,0.5910658953247654,0,0
4,1,1,13,123,3,0.3908872771831197,-0.7098219921594545,9943.27,2,-1.2941051940135573,-0.885263418500041,1,0.5200581488889388,0,0,-0.3343553566308118,-0.5848498315627081,10,3,1,-0.4246857721864306,1,2
5,4,0,43,425,4,0.5200742325353179,-0.36313442023448717,7060.8,0,0.7335918083579931,0.28641736834403425,1,-1.0280104017121767,0,0,-0.6009013998632828,-0.8408968650599425,5,5,1,0.03701953122774913,0,1
9,4,0,11,498,1,1.374974126614098,-0.7372252958655198,1104.1,0,-0.4830263930649371,-1.4711038119220787,0,-1.5096317285658571,0,5,1.5314669459964856,1.847596986661019,3,1,0,-1.2372871061953878,0,1
1,7,0,5,146,3,-0.7942106211018752,1.1660976122084645,5439.76,2,-1.6996445944878675,0.28641736834403425,1,-0.4087829814717306,2,2,1.2649209027640145,1.2074794029179328,5,4,1,0.8126844409635721,1,2
2,3,3,35,846,0,-0.5511952366230924,-1.6682150053121583,6699.63,0,-1.352039394081316,0.8722577617660718,1,-0.3055784114316563,2,0,0.8651018379153079,0.5673618191748468,8,4,1,1.255921532241185,0,2
6,4,0,23,788,3,0.12327023695078623,0.33141936033398794,4409.45,0,-1.6996445944878675,-0.885263418500041,1,-0.1335707946981989,2,0,1.5314669459964856,1.2074794029179328,1,6,1,-0.29540828723046003,0,2
7,6,3,33,660,0,1.6302921164945654,0.06714515467505972,5670.36,2,0.6177234082224764,-0.2994230250780034,2,-0.6495936448985709,0,1,-1.0007204647119894,-1.0969438985571769,12,2,1,-0.4800904085961325,1,1
7,2,3,28,180,4,0.08967928222633438,1.6541374020212467,1476.72,1,-1.2941051940135573,-1.4711038119220787,1,-1.647237821952623,2,4,1.39819392438025,1.5915499531637844,3,1,0,-0.9787321362834469,1,1
7,5,2,6,797,1,0.956701896185986,1.0677305560736101,6343.39,0,-1.352039394081316,-0.885263418500041,0,-0.7871997382853365,1,4,-0.8674474430957538,-0.5848498315627081,9,2,1,-0.40621756004986337,0,1
3,7,1,31,496,1,-0.5137427867858539,-0.44436914978198605,8141.28,0,-1.7575787945556258,0.8722577617660718,2,-0.6839951682452623,2,2,-1.400539529560696,-1.3529909320544113,6,1,1,1.385199017197155,0,1
5,9,0,35,367,0,0.5257395599259799,1.647816261048598,4313.52,0,1.197065408900062,-1.4711038119220787,0,-1.647237821952623,0,6,1.39819392438025,1.847596986661019,2,6,0,-1.7728652581558368,0,1
1,9,1,19,175,0,0.9923007430478912,-0.14482003090388318,4602.47,1,-0.3671579929294198,-0.885263418500041,0,-0.6839951682452623,0,2,0.1987367298341303,0.18329126892899517,3,1,1,-0.7201771663715062,1,1
0,6,1,27,500,4,-1.4976120671679436,-0.9427220108819967,8757.69,2,-0.8885657935392469,-1.4711038119220787,0,-0.06476774800481613,1,2,-1.400539529560696,-1.3529909320544113,7,3,0,-1.1080096212394175,1,2
3,1,0,31,152,2,-1.52496248744111,1.5908488196524768,1083.63,0,1.5446706093066134,-1.4711038119220787,2,1.001679475742619,0,1,0.06546370821789478,-0.07275576456823925,9,4,0,-1.88367453097524,0,0
6,2,1,24,829,3,1.727246146152955,0.1555288771760865,2605.67,2,1.6026048093743719,-0.885263418500041,1,-1.4408286818724743,0,6,0.4652827730666013,0.9514323694206984,10,1,1,-1.3480963790147908,1,1
2,7,2,10,244,3,-1.0442173665535972,-1.246361279801225,2486.12,2,0.38598660795144185,1.4580981551881096,2,0.9672779523959276,2,0,-1.1339934863282248,-1.3529909320544113,6,4,1,1.255921532241185,1,0
7,2,0,40,415,4,0.2882721861938504,-1.2249634108039134,7068.9,2,1.0811970087645448,1.4580981551881096,0,0.48565662554224726,2,0,0.1987367298341303,-0.07275576456823925,2,2,1,1.0343029866023783,1,2
4,7,3,10,436,0,-0.8209943664339829,-0.5365623945340094,9887.83,0,1.4288022091710961,1.4580981551881096,1,-0.7183966915919537,0,6,0.4652827730666013,0.9514323694206984,9,6,1,0.9234937137829754,0,1
2,0,3,17,374,5,-0.0890743107244095,1.3559212651462547,1669.56,2,0.6756576082902344,-0.885263418500041,0,-1.5096317285658571,0,0,-1.5338125511769314,-1.737061482300263,1,0,1,-1.0526049848297159,1,1
4,0,2,7,552,1,-1.2586828569504727,1.5913469339799553,8839.84,1,0.09631560761264865,-0.885263418500041,0,-0.8904043083254111,2,0,-1.1339934863282248,-1.3529909320544113,4,6,1,-0.8679228634640436,1,1
5,1,1,9,55,1,0.017587137968205303,0.6248297463030258,7108.54,2,-1.467907794216833,0.28641736834403425,0,-0.7871997382853365,0,8,1.1316478811477788,1.847596986661019,8,5,1,0.7388115924173032,1,1
4,6,2,21,635,0,0.17775706349804937,-0.23226365030797877,2075.34,2,-1.5837761943523503,-1.4711038119220787,1,-1.131214971752251,1,1,1.1316478811477788,0.9514323694206984,12,2,0,-0.8863910756006108,1,1
1,4,2,48,713,4,-0.17424548326456998,-1.0088800124048323,9131.29,0,-1.5837761943523503,0.8722577617660718,0,1.1736870924760763,2,6,-1.0007204647119894,-0.45682631481409086,3,0,1,1.329794380787454,0,0
8,0,2,19,454,3,1.6202853622656277,-1.0514582638621057,1351.47,0,1.5446706093066134,-1.4711038119220787,1,1.6897099426764481,2,0,0.3320097514503658,0.05526775218037796,6,2,0,-1.88367453097524,0,0
6,5,2,36,661,0,0.7531162802534563,1.671950250999664,8965.85,1,0.21218400774816593,1.4580981551881096,0,-0.8216012616320281,0,3,0.7318288162990724,0.8234088526720812,8,0,1,1.3113261686508866,1,1
7,1,2,2,808,0,-1.471877061532275,0.4259207686598197,4715.71,2,1.6605390094421306,-0.2994230250780034,1,-1.0624119250588682,2,8,1.664739967612721,2.359691053655488,6,2,1,-0.8125182270543421,1,1
1,6,0,40,548,0,1.0348710426037524,1.4175892220270316,3986.32,1,1.5446706093066134,1.4580981551881096,0,1.5865053726363736,2,0,0.8651018379153079,0.5673618191748468,11,3,1,0.886557289509841,1,0
3,4,0,21,266,0,0.91194026392204,-1.1738891530004942,4022.36,1,-0.07748699259062726,1.4580981551881096,1,0.7608688123157787,0,3,-0.3343553566308118,-0.20077928131685646,6,1,1,1.403667229333723,1,0
5,9,0,28,308,1,-0.8647684058583669,0.48937772770266696,1408.61,2,0.5597892081547178,-0.885263418500041,2,-1.1656164950989425,1,2,0.1987367298341303,0.18329126892899517,3,2,1,-1.0156685605565814,1,1
2,0,2,24,296,2,0.011637406592068382,-1.6933031297496621,3409.82,1,-1.6996445944878675,0.28641736834403425,2,-0.4775860281651136,0,6,-0.3343553566308118,0.18329126892899517,9,0,1,0.8126844409635721,1,2
7,2,3,12,25,5,1.500323050182311,-0.9411925894257953,4610.67,2,0.4439208080192005,-1.4711038119220787,2,-0.959207355018794,2,3,1.1316478811477788,1.2074794029179328,7,5,0,-1.5327785003804633,1,1
3,0,2,4,23,1,0.8128261859939679,-1.404032003685022,9821.67,1,-0.2512895927939025,1.4580981551881096,1,-1.6128362986059315,0,4,1.664739967612721,1.847596986661019,6,0,1,1.459071865743424,1,1
3,6,3,37,369,5,-0.05109286947418767,0.5651472310374097,3423.64,2,-1.352039394081316,0.28641736834403425,2,-0.7183966915919537,2,0,0.8651018379153079,0.5673618191748468,7,0,1,0.7018751681441687,1,1
5,8,3,5,745,5,1.7339602132400558,-1.5793682469574193,7809.66,2,0.907394408561269,-0.885263418500041,0,-0.4431845048184221,1,4,0.1987367298341303,0.4393383024262296,6,2,1,-1.1264778333759846,1,2
